(U+1D44)	e1b584	feff1d44	MODIFIER LETTER SMALL TURNED A
(U+1D45)	e1b585	feff1d45	MODIFIER LETTER SMALL ALPHA
(U+1D46)	e1b586	feff1d46	MODIFIER LETTER SMALL TURNED AE
(U+1D47)	e1b587	feff1d47	MODIFIER LETTER SMALL B
(U+1D48)	e1b588	feff1d48	MODIFIER LETTER SMALL D
(U+1D49)	e1b589	feff1d49	MODIFIER LETTER SMALL E
(U+1D4A)	e1b58a	feff1d4a	MODIFIER LETTER SMALL SCHWA
(U+1D4B)	e1b58b	feff1d4b	MODIFIER LETTER SMALL OPEN E
(U+1D4C)	e1b58c	feff1d4c	MODIFIER LETTER SMALL TURNED OPEN E
(U+1D4D)	e1b58d	feff1d4d	MODIFIER LETTER SMALL G
(U+1D4E)	e1b58e	feff1d4e	MODIFIER LETTER SMALL TURNED I
(U+1D4F)	e1b58f	feff1d4f	MODIFIER LETTER SMALL K
(U+1D50)	e1b590	feff1d50	MODIFIER LETTER SMALL M
(U+1D51)	e1b591	feff1d51	MODIFIER LETTER SMALL ENG
(U+1D52)	e1b592	feff1d52	MODIFIER LETTER SMALL O
(U+1D53)	e1b593	feff1d53	MODIFIER LETTER SMALL OPEN O
(U+1D54)	e1b594	feff1d54	MODIFIER LETTER SMALL TOP HALF O
(U+1D55)	e1b595	feff1d55	MODIFIER LETTER SMALL BOTTOM HALF O
(U+1D56)	e1b596	feff1d56	MODIFIER LETTER SMALL P
(U+1D57)	e1b597	feff1d57	MODIFIER LETTER SMALL T
(U+1D58)	e1b598	feff1d58	MODIFIER LETTER SMALL U
(U+1D59)	e1b599	feff1d59	MODIFIER LETTER SMALL SIDEWAYS U
(U+1D5A)	e1b59a	feff1d5a	MODIFIER LETTER SMALL TURNED M
(U+1D5B)	e1b59b	feff1d5b	MODIFIER LETTER SMALL V
(U+1D5C)	e1b59c	feff1d5c	MODIFIER LETTER SMALL AIN
(U+1D5D)	e1b59d	feff1d5d	MODIFIER LETTER SMALL BETA
(U+1D5E)	e1b59e	feff1d5e	MODIFIER LETTER SMALL GREEK GAMMA
(U+1D5F)	e1b59f	feff1d5f	MODIFIER LETTER SMALL DELTA
(U+1D60)	e1b5a0	feff1d60	MODIFIER LETTER SMALL GREEK PHI
(U+1D61)	e1b5a1	feff1d61	MODIFIER LETTER SMALL CHI
(U+1D62)	e1b5a2	feff1d62	LATIN SUBSCRIPT SMALL LETTER I
(U+1D63)	e1b5a3	feff1d63	LATIN SUBSCRIPT SMALL LETTER R
(U+1D64)	e1b5a4	feff1d64	LATIN SUBSCRIPT SMALL LETTER U
(U+1D65)	e1b5a5	feff1d65	LATIN SUBSCRIPT SMALL LETTER V
(U+1D66)	e1b5a6	feff1d66	GREEK SUBSCRIPT SMALL LETTER BETA
(U+1D67)	e1b5a7	feff1d67	GREEK SUBSCRIPT SMALL LETTER GAMMA
(U+1D68)	e1b5a8	feff1d68	GREEK SUBSCRIPT SMALL LETTER RHO
(U+1D69)	e1b5a9	feff1d69	GREEK SUBSCRIPT SMALL LETTER PHI
(U+1D6A)	e1b5aa	feff1d6a	GREEK SUBSCRIPT SMALL LETTER CHI
(U+1D6B)	e1b5ab	feff1d6b	LATIN SMALL LETTER UE
(U+1D6C)	e1b5ac	feff1d6c	LATIN SMALL LETTER B WITH MIDDLE TILDE
(U+1D6D)	e1b5ad	feff1d6d	LATIN SMALL LETTER D WITH MIDDLE TILDE
(U+1D6E)	e1b5ae	feff1d6e	LATIN SMALL LETTER F WITH MIDDLE TILDE
(U+1D6F)	e1b5af	feff1d6f	LATIN SMALL LETTER M WITH MIDDLE TILDE
(U+1D70)	e1b5b0	feff1d70	LATIN SMALL LETTER N WITH MIDDLE TILDE
(U+1D71)	e1b5b1	feff1d71	LATIN SMALL LETTER P WITH MIDDLE TILDE
(U+1D72)	e1b5b2	feff1d72	LATIN SMALL LETTER R WITH MIDDLE TILDE
(U+1D73)	e1b5b3	feff1d73	LATIN SMALL LETTER R WITH FISHHOOK AND MIDDLE TILDE
(U+1D74)	e1b5b4	feff1d74	LATIN SMALL LETTER S WITH MIDDLE TILDE
(U+1D75)	e1b5b5	feff1d75	LATIN SMALL LETTER T WITH MIDDLE TILDE
(U+1D76)	e1b5b6	feff1d76	LATIN SMALL LETTER Z WITH MIDDLE TILDE
(U+1D77)	e1b5b7	feff1d77	LATIN SMALL LETTER TURNED G
(U+1D78)	e1b5b8	feff1d78	MODIFIER LETTER CYRILLIC EN
(U+1D79)	e1b5b9	feff1d79	LATIN SMALL LETTER INSULAR G
(U+1D7A)	e1b5ba	feff1d7a	LATIN SMALL LETTER TH WITH STRIKETHROUGH
(U+1D7B)	e1b5bb	feff1d7b	LATIN SMALL CAPITAL LETTER I WITH STROKE
(U+1D7C)	e1b5bc	feff1d7c	LATIN SMALL LETTER IOTA WITH STROKE
(U+1D7D)	e1b5bd	feff1d7d	LATIN SMALL LETTER P WITH STROKE
(U+1D7E)	e1b5be	feff1d7e	LATIN SMALL CAPITAL LETTER U WITH STROKE
(U+1D7F)	e1b5bf	feff1d7f	LATIN SMALL LETTER UPSILON WITH STROKE
(U+1D80)	e1b680	feff1d80	LATIN SMALL LETTER B WITH PALATAL HOOK
(U+1D81)	e1b681	feff1d81	LATIN SMALL LETTER D WITH PALATAL HOOK
(U+1D82)	e1b682	feff1d82	LATIN SMALL LETTER F WITH PALATAL HOOK
(U+1D83)	e1b683	feff1d83	LATIN SMALL LETTER G WITH PALATAL HOOK
(U+1D84)	e1b684	feff1d84	LATIN SMALL LETTER K WITH PALATAL HOOK
(U+1D85)	e1b685	feff1d85	LATIN SMALL LETTER L WITH PALATAL HOOK
(U+1D86)	e1b686	feff1d86	LATIN SMALL LETTER M WITH PALATAL HOOK
(U+1D87)	e1b687	feff1d87	LATIN SMALL LETTER N WITH PALATAL HOOK
(U+1D88)	e1b688	feff1d88	LATIN SMALL LETTER P WITH PALATAL HOOK
(U+1D89)	e1b689	feff1d89	LATIN SMALL LETTER R WITH PALATAL HOOK
(U+1D8A)	e1b68a	feff1d8a	LATIN SMALL LETTER S WITH PALATAL HOOK
(U+1D8B)	e1b68b	feff1d8b	LATIN SMALL LETTER ESH WITH PALATAL HOOK
(U+1D8C)	e1b68c	feff1d8c	LATIN SMALL LETTER V WITH PALATAL HOOK
(U+1D8D)	e1b68d	feff1d8d	LATIN SMALL LETTER X WITH PALATAL HOOK
(U+1D8E)	e1b68e	feff1d8e	LATIN SMALL LETTER Z WITH PALATAL HOOK
(U+1D8F)	e1b68f	feff1d8f	LATIN SMALL LETTER A WITH RETROFLEX HOOK
(U+1D90)	e1b690	feff1d90	LATIN SMALL LETTER ALPHA WITH RETROFLEX HOOK
(U+1D91)	e1b691	feff1d91	LATIN SMALL LETTER D WITH HOOK AND TAIL
(U+1D92)	e1b692	feff1d92	LATIN SMALL LETTER E WITH RETROFLEX HOOK
(U+1D93)	e1b693	feff1d93	LATIN SMALL LETTER OPEN E WITH RETROFLEX HOOK
(U+1D94)	e1b694	feff1d94	LATIN SMALL LETTER REVERSED OPEN E WITH RETROFLEX HOOK
(U+1D95)	e1b695	feff1d95	LATIN SMALL LETTER SCHWA WITH RETROFLEX HOOK
(U+1D96)	e1b696	feff1d96	LATIN SMALL LETTER I WITH RETROFLEX HOOK
(U+1D97)	e1b697	feff1d97	LATIN SMALL LETTER OPEN O WITH RETROFLEX HOOK
(U+1D98)	e1b698	feff1d98	LATIN SMALL LETTER ESH WITH RETROFLEX HOOK
(U+1D99)	e1b699	feff1d99	LATIN SMALL LETTER U WITH RETROFLEX HOOK
(U+1D9A)	e1b69a	feff1d9a	LATIN SMALL LETTER EZH WITH RETROFLEX HOOK
(U+1D9B)	e1b69b	feff1d9b	MODIFIER LETTER SMALL TURNED ALPHA
(U+1D9C)	e1b69c	feff1d9c	MODIFIER LETTER SMALL C
(U+1D9D)	e1b69d	feff1d9d	MODIFIER LETTER SMALL C WITH CURL
(U+1D9E)	e1b69e	feff1d9e	MODIFIER LETTER SMALL ETH
(U+1D9F)	e1b69f	feff1d9f	MODIFIER LETTER SMALL REVERSED OPEN E
(U+1DA0)	e1b6a0	feff1da0	MODIFIER LETTER SMALL F
(U+1DA1)	e1b6a1	feff1da1	MODIFIER LETTER SMALL DOTLESS J WITH STROKE
(U+1DA2)	e1b6a2	feff1da2	MODIFIER LETTER SMALL SCRIPT G
(U+1DA3)	e1b6a3	feff1da3	MODIFIER LETTER SMALL TURNED H
(U+1DA4)	e1b6a4	feff1da4	MODIFIER LETTER SMALL I WITH STROKE
(U+1DA5)	e1b6a5	feff1da5	MODIFIER LETTER SMALL IOTA
(U+1DA6)	e1b6a6	feff1da6	MODIFIER LETTER SMALL CAPITAL I
(U+1DA7)	e1b6a7	feff1da7	MODIFIER LETTER SMALL CAPITAL I WITH STROKE
(U+1DA8)	e1b6a8	feff1da8	MODIFIER LETTER SMALL J WITH CROSSED-TAIL
(U+1DA9)	e1b6a9	feff1da9	MODIFIER LETTER SMALL L WITH RETROFLEX HOOK
(U+1DAA)	e1b6aa	feff1daa	MODIFIER LETTER SMALL L WITH PALATAL HOOK
(U+1DAB)	e1b6ab	feff1dab	MODIFIER LETTER SMALL CAPITAL L
(U+1DAC)	e1b6ac	feff1dac	MODIFIER LETTER SMALL M WITH HOOK
(U+1DAD)	e1b6ad	feff1dad	MODIFIER LETTER SMALL TURNED M WITH LONG LEG
(U+1DAE)	e1b6ae	feff1dae	MODIFIER LETTER SMALL N WITH LEFT HOOK
(U+1DAF)	e1b6af	feff1daf	MODIFIER LETTER SMALL N WITH RETROFLEX HOOK
(U+1DB0)	e1b6b0	feff1db0	MODIFIER LETTER SMALL CAPITAL N
(U+1DB1)	e1b6b1	feff1db1	MODIFIER LETTER SMALL BARRED O
(U+1DB2)	e1b6b2	feff1db2	MODIFIER LETTER SMALL PHI
(U+1DB3)	e1b6b3	feff1db3	MODIFIER LETTER SMALL S WITH HOOK
(U+1DB4)	e1b6b4	feff1db4	MODIFIER LETTER SMALL ESH
(U+1DB5)	e1b6b5	feff1db5	MODIFIER LETTER SMALL T WITH PALATAL HOOK
(U+1DB6)	e1b6b6	feff1db6	MODIFIER LETTER SMALL U BAR
(U+1DB7)	e1b6b7	feff1db7	MODIFIER LETTER SMALL UPSILON
(U+1DB8)	e1b6b8	feff1db8	MODIFIER LETTER SMALL CAPITAL U
(U+1DB9)	e1b6b9	feff1db9	MODIFIER LETTER SMALL V WITH HOOK
(U+1DBA)	e1b6ba	feff1dba	MODIFIER LETTER SMALL TURNED V
(U+1DBB)	e1b6bb	feff1dbb	MODIFIER LETTER SMALL Z
(U+1DBC)	e1b6bc	feff1dbc	MODIFIER LETTER SMALL Z WITH RETROFLEX HOOK
(U+1DBD)	e1b6bd	feff1dbd	MODIFIER LETTER SMALL Z WITH CURL
(U+1DBE)	e1b6be	feff1dbe	MODIFIER LETTER SMALL EZH
(U+1DBF)	e1b6bf	feff1dbf	MODIFIER LETTER SMALL THETA
(U+1DC0)	e1b780	feff1dc0	COMBINING DOTTED GRAVE ACCENT
(U+1DC1)	e1b781	feff1dc1	COMBINING DOTTED ACUTE ACCENT
(U+1DC2)	e1b782	feff1dc2	COMBINING SNAKE BELOW
(U+1DC3)	e1b783	feff1dc3	COMBINING SUSPENSION MARK
(U+1DC4)	e1b784	feff1dc4	COMBINING MACRON-ACUTE
(U+1DC5)	e1b785	feff1dc5	COMBINING GRAVE-MACRON
(U+1DC6)	e1b786	feff1dc6	COMBINING MACRON-GRAVE
(U+1DC7)	e1b787	feff1dc7	COMBINING ACUTE-MACRON
(U+1DC8)	e1b788	feff1dc8	COMBINING GRAVE-ACUTE-GRAVE
(U+1DC9)	e1b789	feff1dc9	COMBINING ACUTE-GRAVE-ACUTE
(U+1DCA)	e1b78a	feff1dca	COMBINING LATIN SMALL LETTER R BELOW
(U+1DCB)	e1b78b	feff1dcb	COMBINING BREVE-MACRON
(U+1DCC)	e1b78c	feff1dcc	COMBINING MACRON-BREVE
(U+1DCD)	e1b78d	feff1dcd	COMBINING DOUBLE CIRCUMFLEX ABOVE
(U+1DCE)	e1b78e	feff1dce	COMBINING OGONEK ABOVE
(U+1DCF)	e1b78f	feff1dcf	COMBINING ZIGZAG BELOW
(U+1DD0)	e1b790	feff1dd0	COMBINING IS BELOW
(U+1DD1)	e1b791	feff1dd1	COMBINING UR ABOVE
(U+1DD2)	e1b792	feff1dd2	COMBINING US ABOVE
(U+1DD3)	e1b793	feff1dd3	COMBINING LATIN SMALL LETTER FLATTENED OPEN A ABOVE
(U+1DD4)	e1b794	feff1dd4	COMBINING LATIN SMALL LETTER AE
(U+1DD5)	e1b795	feff1dd5	COMBINING LATIN SMALL LETTER AO
(U+1DD6)	e1b796	feff1dd6	COMBINING LATIN SMALL LETTER AV
(U+1DD7)	e1b797	feff1dd7	COMBINING LATIN SMALL LETTER C CEDILLA
(U+1DD8)	e1b798	feff1dd8	COMBINING LATIN SMALL LETTER INSULAR D
(U+1DD9)	e1b799	feff1dd9	COMBINING LATIN SMALL LETTER ETH
(U+1DDA)	e1b79a	feff1dda	COMBINING LATIN SMALL LETTER G
(U+1DDB)	e1b79b	feff1ddb	COMBINING LATIN LETTER SMALL CAPITAL G
(U+1DDC)	e1b79c	feff1ddc	COMBINING LATIN SMALL LETTER K
(U+1DDD)	e1b79d	feff1ddd	COMBINING LATIN SMALL LETTER L
(U+1DDE)	e1b79e	feff1dde	COMBINING LATIN LETTER SMALL CAPITAL L
(U+1DDF)	e1b79f	feff1ddf	COMBINING LATIN LETTER SMALL CAPITAL M
(U+1DE0)	e1b7a0	feff1de0	COMBINING LATIN SMALL LETTER N
(U+1DE1)	e1b7a1	feff1de1	COMBINING LATIN LETTER SMALL CAPITAL N
(U+1DE2)	e1b7a2	feff1de2	COMBINING LATIN LETTER SMALL CAPITAL R
(U+1DE3)	e1b7a3	feff1de3	COMBINING LATIN SMALL LETTER R ROTUNDA
(U+1DE4)	e1b7a4	feff1de4	COMBINING LATIN SMALL LETTER S
(U+1DE5)	e1b7a5	feff1de5	COMBINING LATIN SMALL LETTER LONG S
(U+1DE6)	e1b7a6	feff1de6	COMBINING LATIN SMALL LETTER Z
(U+1DE7)	e1b7a7	feff1de7	COMBINING LATIN SMALL LETTER ALPHA
(U+1DE8)	e1b7a8	feff1de8	COMBINING LATIN SMALL LETTER B
(U+1DE9)	e1b7a9	feff1de9	COMBINING LATIN SMALL LETTER BETA
(U+1DEA)	e1b7aa	feff1dea	COMBINING LATIN SMALL LETTER SCHWA
(U+1DEB)	e1b7ab	feff1deb	COMBINING LATIN SMALL LETTER F
(U+1DEC)	e1b7ac	feff1dec	COMBINING LATIN SMALL LETTER L WITH DOUBLE MIDDLE TILDE
(U+1DED)	e1b7ad	feff1ded	COMBINING LATIN SMALL LETTER O WITH LIGHT CENTRALIZATION STROKE
(U+1DEE)	e1b7ae	feff1dee	COMBINING LATIN SMALL LETTER P
(U+1DEF)	e1b7af	feff1def	COMBINING LATIN SMALL LETTER ESH
(U+1DF0)	e1b7b0	feff1df0	COMBINING LATIN SMALL LETTER U WITH LIGHT CENTRALIZATION STROKE
(U+1DF1)	e1b7b1	feff1df1	COMBINING LATIN SMALL LETTER W
(U+1DF2)	e1b7b2	feff1df2	COMBINING LATIN SMALL LETTER A WITH DIAERESIS
(U+1DF3)	e1b7b3	feff1df3	COMBINING LATIN SMALL LETTER O WITH DIAERESIS
(U+1DF4)	e1b7b4	feff1df4	COMBINING LATIN SMALL LETTER U WITH DIAERESIS
(U+1DF5)	e1b7b5	feff1df5	COMBINING UP TACK ABOVE
(U+1DF6)	e1b7b6	feff1df6	COMBINING KAVYKA ABOVE RIGHT
(U+1DF7)	e1b7b7	feff1df7	COMBINING KAVYKA ABOVE LEFT
(U+1DF8)	e1b7b8	feff1df8	COMBINING DOT ABOVE LEFT
(U+1DF9)	e1b7b9	feff1df9	COMBINING WIDE INVERTED BRIDGE BELOW
(U+1DFB)	e1b7bb	feff1dfb	COMBINING DELETION MARK
(U+1DFC)	e1b7bc	feff1dfc	COMBINING DOUBLE INVERTED BREVE BELOW
(U+1DFD)	e1b7bd	feff1dfd	COMBINING ALMOST EQUAL TO BELOW
(U+1DFE)	e1b7be	feff1dfe	COMBINING LEFT ARROWHEAD ABOVE
(U+1DFF)	e1b7bf	feff1dff	COMBINING RIGHT ARROWHEAD AND DOWN ARROWHEAD BELOW
(U+1E00)	e1b880	feff1e00	LATIN CAPITAL LETTER A WITH RING BELOW
(U+1E01)	e1b881	feff1e01	LATIN SMALL LETTER A WITH RING BELOW
(U+1E02)	e1b882	feff1e02	LATIN CAPITAL LETTER B WITH DOT ABOVE
(U+1E03)	e1b883	feff1e03	LATIN SMALL LETTER B WITH DOT ABOVE
(U+1E04)	e1b884	feff1e04	LATIN CAPITAL LETTER B WITH DOT BELOW
(U+1E05)	e1b885	feff1e05	LATIN SMALL LETTER B WITH DOT BELOW
(U+1E06)	e1b886	feff1e06	LATIN CAPITAL LETTER B WITH LINE BELOW
(U+1E07)	e1b887	feff1e07	LATIN SMALL LETTER B WITH LINE BELOW
(U+1E08)	e1b888	feff1e08	LATIN CAPITAL LETTER C WITH CEDILLA AND ACUTE
(U+1E09)	e1b889	feff1e09	LATIN SMALL LETTER C WITH CEDILLA AND ACUTE
(U+1E0A)	e1b88a	feff1e0a	LATIN CAPITAL LETTER D WITH DOT ABOVE
(U+1E0B)	e1b88b	feff1e0b	LATIN SMALL LETTER D WITH DOT ABOVE
(U+1E0C)	e1b88c	feff1e0c	LATIN CAPITAL LETTER D WITH DOT BELOW
(U+1E0D)	e1b88d	feff1e0d	LATIN SMALL LETTER D WITH DOT BELOW
(U+1E0E)	e1b88e	feff1e0e	LATIN CAPITAL LETTER D WITH LINE BELOW
(U+1E0F)	e1b88f	feff1e0f	LATIN SMALL LETTER D WITH LINE BELOW
(U+1E10)	e1b890	feff1e10	LATIN CAPITAL LETTER D WITH CEDILLA
(U+1E11)	e1b891	feff1e11	LATIN SMALL LETTER D WITH CEDILLA
(U+1E12)	e1b892	feff1e12	LATIN CAPITAL LETTER D WITH CIRCUMFLEX BELOW
(U+1E13)	e1b893	feff1e13	LATIN SMALL LETTER D WITH CIRCUMFLEX BELOW
(U+1E14)	e1b894	feff1e14	LATIN CAPITAL LETTER E WITH MACRON AND GRAVE
(U+1E15)	e1b895	feff1e15	LATIN SMALL LETTER E WITH MACRON AND GRAVE
(U+1E16)	e1b896	feff1e16	LATIN CAPITAL LETTER E WITH MACRON AND ACUTE
(U+1E17)	e1b897	feff1e17	LATIN SMALL LETTER E WITH MACRON AND ACUTE
(U+1E18)	e1b898	feff1e18	LATIN CAPITAL LETTER E WITH CIRCUMFLEX BELOW
(U+1E19)	e1b899	feff1e19	LATIN SMALL LETTER E WITH CIRCUMFLEX BELOW
(U+1E1A)	e1b89a	feff1e1a	LATIN CAPITAL LETTER E WITH TILDE BELOW
(U+1E1B)	e1b89b	feff1e1b	LATIN SMALL LETTER E WITH TILDE BELOW
(U+1E1C)	e1b89c	feff1e1c	LATIN CAPITAL LETTER E WITH CEDILLA AND BREVE
(U+1E1D)	e1b89d	feff1e1d	LATIN SMALL LETTER E WITH CEDILLA AND BREVE
(U+1E1E)	e1b89e	feff1e1e	LATIN CAPITAL LETTER F WITH DOT ABOVE
(U+1E1F)	e1b89f	feff1e1f	LATIN SMALL LETTER F WITH DOT ABOVE
(U+1E20)	e1b8a0	feff1e20	LATIN CAPITAL LETTER G WITH MACRON
(U+1E21)	e1b8a1	feff1e21	LATIN SMALL LETTER G WITH MACRON
(U+1E22)	e1b8a2	feff1e22	LATIN CAPITAL LETTER H WITH DOT ABOVE
(U+1E23)	e1b8a3	feff1e23	LATIN SMALL LETTER H WITH DOT ABOVE
(U+1E24)	e1b8a4	feff1e24	LATIN CAPITAL LETTER H WITH DOT BELOW
(U+1E25)	e1b8a5	feff1e25	LATIN SMALL LETTER H WITH DOT BELOW
(U+1E26)	e1b8a6	feff1e26	LATIN CAPITAL LETTER H WITH DIAERESIS
(U+1E27)	e1b8a7	feff1e27	LATIN SMALL LETTER H WITH DIAERESIS
(U+1E28)	e1b8a8	feff1e28	LATIN CAPITAL LETTER H WITH CEDILLA
(U+1E29)	e1b8a9	feff1e29	LATIN SMALL LETTER H WITH CEDILLA
(U+1E2A)	e1b8aa	feff1e2a	LATIN CAPITAL LETTER H WITH BREVE BELOW
(U+1E2B)	e1b8ab	feff1e2b	LATIN SMALL LETTER H WITH BREVE BELOW
(U+1E2C)	e1b8ac	feff1e2c	LATIN CAPITAL LETTER I WITH TILDE BELOW
(U+1E2D)	e1b8ad	feff1e2d	LATIN SMALL LETTER I WITH TILDE BELOW
(U+1E2E)	e1b8ae	feff1e2e	LATIN CAPITAL LETTER I WITH DIAERESIS AND ACUTE
(U+1E2F)	e1b8af	feff1e2f	LATIN SMALL LETTER I WITH DIAERESIS AND ACUTE
(U+1E30)	e1b8b0	feff1e30	LATIN CAPITAL LETTER K WITH ACUTE
(U+1E31)	e1b8b1	feff1e31	LATIN SMALL LETTER K WITH ACUTE
(U+1E32)	e1b8b2	feff1e32	LATIN CAPITAL LETTER K WITH DOT BELOW
(U+1E33)	e1b8b3	feff1e33	LATIN SMALL LETTER K WITH DOT BELOW
(U+1E34)	e1b8b4	feff1e34	LATIN CAPITAL LETTER K WITH LINE BELOW
(U+1E35)	e1b8b5	feff1e35	LATIN SMALL LETTER K WITH LINE BELOW
(U+1E36)	e1b8b6	feff1e36	LATIN CAPITAL LETTER L WITH DOT BELOW
(U+1E37)	e1b8b7	feff1e37	LATIN SMALL LETTER L WITH DOT BELOW
(U+1E38)	e1b8b8	feff1e38	LATIN CAPITAL LETTER L WITH DOT BELOW AND MACRON
(U+1E39)	e1b8b9	feff1e39	LATIN SMALL LETTER L WITH DOT BELOW AND MACRON
(U+1E3A)	e1b8ba	feff1e3a	LATIN CAPITAL LETTER L WITH LINE BELOW
(U+1E3B)	e1b8bb	feff1e3b	LATIN SMALL LETTER L WITH LINE BELOW
(U+1E3C)	e1b8bc	feff1e3c	LATIN CAPITAL LETTER L WITH CIRCUMFLEX BELOW
(U+1E3D)	e1b8bd	feff1e3d	LATIN SMALL LETTER L WITH CIRCUMFLEX BELOW
(U+1E3E)	e1b8be	feff1e3e	LATIN CAPITAL LETTER M WITH ACUTE
(U+1E3F)	e1b8bf	feff1e3f	LATIN SMALL LETTER M WITH ACUTE
(U+1E40)	e1b980	feff1e40	LATIN CAPITAL LETTER M WITH DOT ABOVE
(U+1E41)	e1b981	feff1e41	LATIN SMALL LETTER M WITH DOT ABOVE
(U+1E42)	e1b982	feff1e42	LATIN CAPITAL LETTER M WITH DOT BELOW
(U+1E43)	e1b983	feff1e43	LATIN SMALL LETTER M WITH DOT BELOW
(U+1E44)	e1b984	feff1e44	LATIN CAPITAL LETTER N WITH DOT ABOVE
(U+1E45)	e1b985	feff1e45	LATIN SMALL LETTER N WITH DOT ABOVE
(U+1E46)	e1b986	feff1e46	LATIN CAPITAL LETTER N WITH DOT BELOW
(U+1E47)	e1b987	feff1e47	LATIN SMALL LETTER N WITH DOT BELOW
(U+1E48)	e1b988	feff1e48	LATIN CAPITAL LETTER N WITH LINE BELOW
(U+1E49)	e1b989	feff1e49	LATIN SMALL LETTER N WITH LINE BELOW
(U+1E4A)	e1b98a	feff1e4a	LATIN CAPITAL LETTER N WITH CIRCUMFLEX BELOW
(U+1E4B)	e1b98b	feff1e4b	LATIN SMALL LETTER N WITH CIRCUMFLEX BELOW
(U+1E4C)	e1b98c	feff1e4c	LATIN CAPITAL LETTER O WITH TILDE AND ACUTE
(U+1E4D)	e1b98d	feff1e4d	LATIN SMALL LETTER O WITH TILDE AND ACUTE
(U+1E4E)	e1b98e	feff1e4e	LATIN CAPITAL LETTER O WITH TILDE AND DIAERESIS
(U+1E4F)	e1b98f	feff1e4f	LATIN SMALL LETTER O WITH TILDE AND DIAERESIS
(U+1E50)	e1b990	feff1e50	LATIN CAPITAL LETTER O WITH MACRON AND GRAVE
(U+1E51)	e1b991	feff1e51	LATIN SMALL LETTER O WITH MACRON AND GRAVE
(U+1E52)	e1b992	feff1e52	LATIN CAPITAL LETTER O WITH MACRON AND ACUTE
(U+1E53)	e1b993	feff1e53	LATIN SMALL LETTER O WITH MACRON AND ACUTE
(U+1E54)	e1b994	feff1e54	LATIN CAPITAL LETTER P WITH ACUTE
(U+1E55)	e1b995	feff1e55	LATIN SMALL LETTER P WITH ACUTE
(U+1E56)	e1b996	feff1e56	LATIN CAPITAL LETTER P WITH DOT ABOVE
(U+1E57)	e1b997	feff1e57	LATIN SMALL LETTER P WITH DOT ABOVE
(U+1E58)	e1b998	feff1e58	LATIN CAPITAL LETTER R WITH DOT ABOVE
(U+1E59)	e1b999	feff1e59	LATIN SMALL LETTER R WITH DOT ABOVE
(U+1E5A)	e1b99a	feff1e5a	LATIN CAPITAL LETTER R WITH DOT BELOW
(U+1E5B)	e1b99b	feff1e5b	LATIN SMALL LETTER R WITH DOT BELOW
(U+1E5C)	e1b99c	feff1e5c	LATIN CAPITAL LETTER R WITH DOT BELOW AND MACRON
(U+1E5D)	e1b99d	feff1e5d	LATIN SMALL LETTER R WITH DOT BELOW AND MACRON
(U+1E5E)	e1b99e	feff1e5e	LATIN CAPITAL LETTER R WITH LINE BELOW
(U+1E5F)	e1b99f	feff1e5f	LATIN SMALL LETTER R WITH LINE BELOW
(U+1E60)	e1b9a0	feff1e60	LATIN CAPITAL LETTER S WITH DOT ABOVE
(U+1E61)	e1b9a1	feff1e61	LATIN SMALL LETTER S WITH DOT ABOVE
(U+1E62)	e1b9a2	feff1e62	LATIN CAPITAL LETTER S WITH DOT BELOW
(U+1E63)	e1b9a3	feff1e63	LATIN SMALL LETTER S WITH DOT BELOW
(U+1E64)	e1b9a4	feff1e64	LATIN CAPITAL LETTER S WITH ACUTE AND DOT ABOVE
(U+1E65)	e1b9a5	feff1e65	LATIN SMALL LETTER S WITH ACUTE AND DOT ABOVE
(U+1E66)	e1b9a6	feff1e66	LATIN CAPITAL LETTER S WITH CARON AND DOT ABOVE
(U+1E67)	e1b9a7	feff1e67	LATIN SMALL LETTER S WITH CARON AND DOT ABOVE
(U+1E68)	e1b9a8	feff1e68	LATIN CAPITAL LETTER S WITH DOT BELOW AND DOT ABOVE
(U+1E69)	e1b9a9	feff1e69	LATIN SMALL LETTER S WITH DOT BELOW AND DOT ABOVE
(U+1E6A)	e1b9aa	feff1e6a	LATIN CAPITAL LETTER T WITH DOT ABOVE
(U+1E6B)	e1b9ab	feff1e6b	LATIN SMALL LETTER T WITH DOT ABOVE
(U+1E6C)	e1b9ac	feff1e6c	LATIN CAPITAL LETTER T WITH DOT BELOW
(U+1E6D)	e1b9ad	feff1e6d	LATIN SMALL LETTER T WITH DOT BELOW
(U+1E6E)	e1b9ae	feff1e6e	LATIN CAPITAL LETTER T WITH LINE BELOW
(U+1E6F)	e1b9af	feff1e6f	LATIN SMALL LETTER T WITH LINE BELOW
(U+1E70)	e1b9b0	feff1e70	LATIN CAPITAL LETTER T WITH CIRCUMFLEX BELOW
(U+1E71)	e1b9b1	feff1e71	LATIN SMALL LETTER T WITH CIRCUMFLEX BELOW
(U+1E72)	e1b9b2	feff1e72	LATIN CAPITAL LETTER U WITH DIAERESIS BELOW
(U+1E73)	e1b9b3	feff1e73	LATIN SMALL LETTER U WITH DIAERESIS BELOW
(U+1E74)	e1b9b4	feff1e74	LATIN CAPITAL LETTER U WITH TILDE BELOW
(U+1E75)	e1b9b5	feff1e75	LATIN SMALL LETTER U WITH TILDE BELOW
(U+1E76)	e1b9b6	feff1e76	LATIN CAPITAL LETTER U WITH CIRCUMFLEX BELOW
